0.0	1.27
0.05	1.2707
0.1	1.2714
0.15	1.272
0.2	1.2727
0.25	1.2734
0.3	1.2741
0.35	1.2748
0.4	1.2754
0.45	1.2761
0.5	1.2768
0.55	1.2775
0.6	1.2781
0.65	1.2788
0.7	1.2795
0.75	1.2802
0.8	1.2808
0.85	1.2815
0.9	1.2822
0.95	1.2828
1.0	1.2835
1.05	1.2842
1.1	1.2848
1.15	1.2855
1.2	1.2862
1.25	1.2868
1.3	1.2875
1.35	1.2882
1.4	1.2888
1.45	1.2895
1.5	1.2901
1.55	1.2908
1.6	1.2914
1.65	1.2921
1.7	1.2928
1.75	1.2934
1.8	1.2941
1.85	1.2947
1.9	1.2954
1.95	1.296
2.0	1.2967
2.05	1.2973
2.1	1.298
2.15	1.2986
2.2	1.2992
2.25	1.2999
2.3	1.3005
2.35	1.3012
2.4	1.3018
2.45	1.3025
2.5	1.3031
2.55	1.3037
2.6	1.3044
2.65	1.305
2.7	1.3057
2.75	1.3063
2.8	1.3069
2.85	1.3076
2.9	1.3082
2.95	1.3088
3.0	1.3095
3.05	1.3101
3.1	1.3107
3.15	1.3114
3.2	1.312
3.25	1.3126
3.3	1.3132
3.35	1.3139
3.4	1.3145
3.45	1.3151
3.5	1.3157
3.55	1.3164
3.6	1.317
3.65	1.3176
3.7	1.3182
3.75	1.3188
3.8	1.3195
3.85	1.3201
3.9	1.3207
3.95	1.3213
4.0	1.3219
4.05	1.3225
4.1	1.3232
4.15	1.3238
4.2	1.3244
4.25	1.325
4.3	1.3256
4.35	1.3262
4.4	1.3268
4.45	1.3274
4.5	1.328
4.55	1.3286
4.6	1.3292
4.65	1.3299
4.7	1.3305
4.75	1.3311
4.8	1.3317
4.85	1.3323
4.9	1.3329
4.95	1.3335
5.0	1.3341
5.05	1.3347
5.1	1.3353
5.15	1.3359
5.2	1.3364
5.25	1.337
5.3	1.3376
5.35	1.3382
5.4	1.3388
5.45	1.3394
5.5	1.34
5.55	1.3406
5.6	1.3412
5.65	1.3418
5.7	1.3424
5.75	1.3429
5.8	1.3435
5.85	1.3441
5.9	1.3447
5.95	1.3453
6.0	1.3459
6.05	1.3465
6.1	1.347
6.15	1.3476
6.2	1.3482
6.25	1.3488
6.3	1.3494
6.35	1.3499
6.4	1.3505
6.45	1.3511
6.5	1.3517
6.55	1.3522
6.6	1.3528
6.65	1.3534
6.7	1.354
6.75	1.3545
