Freq	L_eff
Hz	m
294000000.0	0.15290329591731586
295000000.0	0.15171097707370887
296000000.0	0.1521846930452792
297000000.0	0.15265840901684954
298000000.0	0.15313212498841988
299000000.0	0.15360584095999022
300000000.0	0.15407955693156056
301000000.0	0.1545532729031309
302000000.0	0.15502698887470123
303000000.0	0.15550070484627157
304000000.0	0.1559744208178419
305000000.0	0.15644813678941225
306000000.0	0.1564205728222888
307000000.0	0.15630079660799703
308000000.0	0.15618102039370527
309000000.0	0.1560612441794135
310000000.0	0.15594146796512173
311000000.0	0.15582169175082997
312000000.0	0.1557019155365382
313000000.0	0.15558213932224643
314000000.0	0.15546236310795467
315000000.0	0.1553425868936629
316000000.0	0.15522281067937113
317000000.0	0.15510303446507936
318000000.0	0.1549832582507876
319000000.0	0.15486348203649583
320000000.0	0.15474370582220406
321000000.0	0.1546239296079123
322000000.0	0.15452709970171838
323000000.0	0.15443957492471144
324000000.0	0.1543520501477045
325000000.0	0.15426452537069757
326000000.0	0.15417700059369063
327000000.0	0.1540894758166837
328000000.0	0.15400195103967676
329000000.0	0.15391442626266982
330000000.0	0.1538269014856629
331000000.0	0.15373937670865595
332000000.0	0.15365185193164901
333000000.0	0.15354666593529886
334000000.0	0.15343287949625875
335000000.0	0.15331909305721864
336000000.0	0.15320530661817852
337000000.0	0.1530915201791384
338000000.0	0.1529777337400983
339000000.0	0.15286394730105818
340000000.0	0.15275016086201806
341000000.0	0.15222236623649713
342000000.0	0.1498251292030507
343000000.0	0.14742789216960425
344000000.0	0.14503065513615782
345000000.0	0.1426334181027114
346000000.0	0.14023618106926497
347000000.0	0.13783894403581853
348000000.0	0.1354417070023721
349000000.0	0.13304446996892566
350000000.0	0.13138576726480256
351000000.0	0.13001790666460897
352000000.0	0.12865004606441535
353000000.0	0.12728218546422174
354000000.0	0.12591432486402815
355000000.0	0.12454646426383455
356000000.0	0.12317860366364095
357000000.0	0.12181074306344734
358000000.0	0.12075182715464203
359000000.0	0.12066430237763509
360000000.0	0.12057677760062815
361000000.0	0.12048925282362122
362000000.0	0.12040172804661428
363000000.0	0.12031420326960734
364000000.0	0.12022667849260041
365000000.0	0.12013915371559347
366000000.0	0.12005162893858654
367000000.0	0.1199641041615796
368000000.0	0.11987657938457266
369000000.0	0.11968109783935872
370000000.0	0.11905999893825983
371000000.0	0.11843890003716093
372000000.0	0.11781780113606202
373000000.0	0.11719670223496313
374000000.0	0.11657560333386423
375000000.0	0.11595450443276534
376000000.0	0.11533340553166643
377000000.0	0.11471230663056753
378000000.0	0.11409120772946864
379000000.0	0.1137899584006696
380000000.0	0.11353704986299284
381000000.0	0.11328414132531608
382000000.0	0.11303123278763932
383000000.0	0.11277832424996256
384000000.0	0.1125254157122858
385000000.0	0.11227250717460904
386000000.0	0.11214215340351277
387000000.0	0.11242645923852285
388000000.0	0.1127107650735329
389000000.0	0.11299507090854297
390000000.0	0.11327937674355304
391000000.0	0.1135636825785631
392000000.0	0.11384798841357317
393000000.0	0.11413229424858323
394000000.0	0.11441660008359329
395000000.0	0.11470090591860337
396000000.0	0.114975845410628
397000000.0	0.114975845410628
398000000.0	0.114975845410628
399000000.0	0.114975845410628
400000000.0	0.114975845410628
401000000.0	0.114975845410628
402000000.0	0.114975845410628
403000000.0	0.114975845410628
404000000.0	0.11473384509210599
405000000.0	0.11411274619100709
406000000.0	0.11349164728990817
407000000.0	0.11287054838880926
408000000.0	0.11224944948771035
409000000.0	0.11162835058661144
410000000.0	0.11100725168551252
411000000.0	0.11038615278441362
412000000.0	0.1097650538833147
413000000.0	0.10913773622687786
414000000.0	0.10840561187454625
415000000.0	0.10767348752221466
416000000.0	0.10694136316988305
417000000.0	0.10620923881755145
418000000.0	0.10547711446521985
419000000.0	0.10474499011288824
420000000.0	0.10401286576055664
421000000.0	0.10328074140822503
422000000.0	0.10254861705589342
423000000.0	0.10181649270356183
424000000.0	0.10108436835123022
425000000.0	0.10048309178743953
426000000.0	0.10048309178743953
427000000.0	0.10048309178743953
428000000.0	0.10048309178743953
429000000.0	0.10048309178743953
430000000.0	0.10048309178743953
431000000.0	0.10048309178743953
432000000.0	0.10048309178743953
433000000.0	0.10048309178743953
434000000.0	0.10048309178743953
435000000.0	0.10048309178743953
436000000.0	0.10048309178743953
437000000.0	0.10046481603223313
438000000.0	0.10040160586850404
439000000.0	0.10033839570477496
440000000.0	0.10027518554104586
441000000.0	0.10021197537731678
442000000.0	0.1001487652135877
443000000.0	0.10008555504985861
444000000.0	0.10002234488612953
445000000.0	0.09995913472240044
446000000.0	0.09989592455867136
447000000.0	0.09983271439494228
448000000.0	0.09976950423121318
449000000.0	0.0997062940674841
450000000.0	0.09964308390375501
451000000.0	0.09957987374002593
452000000.0	0.09951639010748844
453000000.0	0.09938251990379351
454000000.0	0.0992486497000986
455000000.0	0.09911477949640367
456000000.0	0.09898090929270875
457000000.0	0.09884703908901384
458000000.0	0.0987131688853189
459000000.0	0.09857929868162399
460000000.0	0.09844542847792906
461000000.0	0.09831155827423414
462000000.0	0.09817768807053923
463000000.0	0.0980438178668443
464000000.0	0.09790994766314938
465000000.0	0.09777607745945446
466000000.0	0.09764220725575953
467000000.0	0.09748488385386467
468000000.0	0.09730981261114381
469000000.0	0.09713474136842294
470000000.0	0.09695967012570209
471000000.0	0.09678459888298123
472000000.0	0.09660952764026036
473000000.0	0.0964344563975395
474000000.0	0.09625938515481865
475000000.0	0.09608431391209779
476000000.0	0.09590924266937692
477000000.0	0.09573417142665606
478000000.0	0.09545045584976936
479000000.0	0.09507102513011306
480000000.0	0.09469159441045678
481000000.0	0.0943121636908005
482000000.0	0.09393273297114421
483000000.0	0.09355330225148793
484000000.0	0.09317387153183165
485000000.0	0.09279444081217536
486000000.0	0.09241501009251908
487000000.0	0.0920355793728628
488000000.0	0.09165614865320651
489000000.0	0.09127671793355023
490000000.0	0.09089728721389394
491000000.0	0.09057856247117195
492000000.0	0.09027505049608871
493000000.0	0.08997153852100548
494000000.0	0.08966802654592224
495000000.0	0.08936451457083901
496000000.0	0.08906100259575576
497000000.0	0.08875749062067252
498000000.0	0.08845397864558929
499000000.0	0.08815046667050605
500000000.0	0.08784695469542281
501000000.0	0.08754344272033958
502000000.0	0.08723993074525634
503000000.0	0.08695113870841713
504000000.0	0.08686986642036928
505000000.0	0.08678859413232144
506000000.0	0.0867073218442736
507000000.0	0.08662604955622574
508000000.0	0.0865447772681779
509000000.0	0.08646350498013006
510000000.0	0.08638223269208221
511000000.0	0.08630096040403437
512000000.0	0.08621968811598653
513000000.0	0.08613841582793869
514000000.0	0.08605714353989084
515000000.0	0.08601058625144581
516000000.0	0.08612433605018996
517000000.0	0.08623808584893411
518000000.0	0.08635183564767827
519000000.0	0.08646558544642242
520000000.0	0.08657933524516657
521000000.0	0.08669308504391074
522000000.0	0.08680683484265489
523000000.0	0.08692058464139904
524000000.0	0.0870343344401432
525000000.0	0.08714808423888736
526000000.0	0.0872618340376315
527000000.0	0.08737558383637567
528000000.0	0.08748933363511982
529000000.0	0.08760308343386397
530000000.0	0.08771683323260814
531000000.0	0.08783058303135229
532000000.0	0.08790032469048152
533000000.0	0.08778261392740255
534000000.0	0.08766490316432357
535000000.0	0.0875471924012446
536000000.0	0.08742948163816563
537000000.0	0.08731177087508667
538000000.0	0.0871940601120077
539000000.0	0.08707634934892872
540000000.0	0.08695863858584975
541000000.0	0.08684092782277078
542000000.0	0.08672321705969181
543000000.0	0.08660550629661283
544000000.0	0.08648779553353386
545000000.0	0.0863700847704549
546000000.0	0.08625237400737593
547000000.0	0.08613466324429694
548000000.0	0.08601695248121798
549000000.0	0.08589924171813901
550000000.0	0.08578153095506004
551000000.0	0.08566382019198107
552000000.0	0.08554610942890209
553000000.0	0.08542839866582312
554000000.0	0.08531068790274415
555000000.0	0.08519297713966519
556000000.0	0.0850752663765862
557000000.0	0.08499027367284881
558000000.0	0.08493039064182661
559000000.0	0.0848705076108044
560000000.0	0.0848106245797822
561000000.0	0.08475074154875999
562000000.0	0.08469085851773779
563000000.0	0.08463097548671558
564000000.0	0.08457109245569337
565000000.0	0.08451120942467116
566000000.0	0.08445132639364895
567000000.0	0.08439144336262676
568000000.0	0.08433156033160455
569000000.0	0.08427167730058234
570000000.0	0.08421179426956013
571000000.0	0.08415191123853794
572000000.0	0.08409202820751573
573000000.0	0.08379951547397622
574000000.0	0.08320022800260461
575000000.0	0.082600940531233
576000000.0	0.08200165305986139
577000000.0	0.08140236558848976
578000000.0	0.08080307811711815
579000000.0	0.08020379064574654
580000000.0	0.07960450317437492
581000000.0	0.07900521570300331
582000000.0	0.0784059282316317
583000000.0	0.07780664076026007
584000000.0	0.07720735328888846
585000000.0	0.07660806581751685
586000000.0	0.07600877834614524
587000000.0	0.07540949087477361
588000000.0	0.074810203403402
589000000.0	0.07423974846357789
590000000.0	0.07373375025408818
591000000.0	0.07322775204459848
592000000.0	0.07272175383510877
593000000.0	0.07221575562561906
594000000.0	0.07170975741612935
595000000.0	0.07120375920663966
596000000.0	0.07069776099714994
597000000.0	0.07019176278766023
598000000.0	0.06968576457817052
599000000.0	0.06917976636868083
600000000.0	0.06867376815919111
601000000.0	0.0681677699497014
602000000.0	0.06766177174021169
603000000.0	0.067155773530722
604000000.0	0.06664977532123229
605000000.0	0.06614377711174257
606000000.0	0.06563777890225286
607000000.0	0.06513178069276317
608000000.0	0.06462578248327346
609000000.0	0.06411978427378374
610000000.0	0.06361378606429403
611000000.0	0.06310778785480434
612000000.0	0.06273763202767381
613000000.0	0.06257506875109765
614000000.0	0.06241250547452149
615000000.0	0.062249942197945336
616000000.0	0.062087378921369174
617000000.0	0.06192481564479301
618000000.0	0.061762252368216856
619000000.0	0.061599689091640694
620000000.0	0.06143712581506454
621000000.0	0.06127456253848838
622000000.0	0.061111999261912214
623000000.0	0.06094943598533606
624000000.0	0.0607868727087599
625000000.0	0.060624309432183734
626000000.0	0.06046174615560758
627000000.0	0.06029918287903142
628000000.0	0.06013661960245526
629000000.0	0.0599740563258791
630000000.0	0.05981149304930294
631000000.0	0.05964892977272678
632000000.0	0.05948636649615062
633000000.0	0.059323803219574464
634000000.0	0.0591612399429983
635000000.0	0.05899867666642214
636000000.0	0.05890182372109436
637000000.0	0.058844935082717674
638000000.0	0.05878804644434099
639000000.0	0.058731157805964315
640000000.0	0.05867426916758763
641000000.0	0.058617380529210956
642000000.0	0.058560491890834274
643000000.0	0.05850360325245759
644000000.0	0.058446714614080915
645000000.0	0.05838982597570423
646000000.0	0.058332937337327556
647000000.0	0.05827604869895087
648000000.0	0.0582191600605742
649000000.0	0.058162271422197515
650000000.0	0.05810538278382083
651000000.0	0.058048494145444156
652000000.0	0.05799160550706747
653000000.0	0.05793644545952998
654000000.0	0.057882266011677216
655000000.0	0.057828086563824446
656000000.0	0.05777390711597168
657000000.0	0.05771972766811892
658000000.0	0.05766554822026615
659000000.0	0.057611368772413386
660000000.0	0.057557189324560616
661000000.0	0.05750300987670785
662000000.0	0.05744883042885509
663000000.0	0.05739465098100232
664000000.0	0.057340471533149556
665000000.0	0.057286292085296786
666000000.0	0.05723211263744402
667000000.0	0.05717793318959126
668000000.0	0.05712375374173849
669000000.0	0.057069574293885726
670000000.0	0.05701539484603296
671000000.0	0.057114712366253706
672000000.0	0.057251207729468546
673000000.0	0.05738770309268339
674000000.0	0.05752419845589823
675000000.0	0.05766069381911307
676000000.0	0.05779718918232791
677000000.0	0.05793368454554275
678000000.0	0.05807017990875759
679000000.0	0.05820667527197243
680000000.0	0.05834317063518727
681000000.0	0.05847966599840211
682000000.0	0.05861616136161695
683000000.0	0.05875265672483179
684000000.0	0.05888915208804663
685000000.0	0.05902564745126147
686000000.0	0.059162142814476314
687000000.0	0.059298638177691154
688000000.0	0.059435133540905995
689000000.0	0.059571628904120835
690000000.0	0.059708124267335676
691000000.0	0.059844619630550516
692000000.0	0.060005656128045114
693000000.0	0.06018524433343402
694000000.0	0.06036483253882294
695000000.0	0.060544420744211846
696000000.0	0.06072400894960076
697000000.0	0.06090359715498967
698000000.0	0.061083185360378586
699000000.0	0.0612627735657675
700000000.0	0.06144236177115641
701000000.0	0.061621949976545326
702000000.0	0.061801538181934235
703000000.0	0.06198112638732315
704000000.0	0.06216071459271206
705000000.0	0.062340302798100974
706000000.0	0.06251989100348988
707000000.0	0.06269947920887879
708000000.0	0.06278157074362678
709000000.0	0.06273416418118968
710000000.0	0.0626867576187526
711000000.0	0.06263935105631552
712000000.0	0.06259194449387843
713000000.0	0.06254453793144134
714000000.0	0.062497131369004255
715000000.0	0.062449724806567165
716000000.0	0.06240231824413008
717000000.0	0.06235491168169299
718000000.0	0.06230750511925591
719000000.0	0.06226009855681882
720000000.0	0.06221269199438174
721000000.0	0.06216528543194465
722000000.0	0.062117878869507565
723000000.0	0.062070472307070475
724000000.0	0.062023065744633385
725000000.0	0.0619756591821963
726000000.0	0.06192825261975921
727000000.0	0.06188084605732213
728000000.0	0.06183343949488504
729000000.0	0.06178603293244794
730000000.0	0.061738626370010846
731000000.0	0.06169121980757374
732000000.0	0.061643813245136646
733000000.0	0.06159640668269955
734000000.0	0.06154900012026245
735000000.0	0.061501593557825356
736000000.0	0.06145418699538825
737000000.0	0.061406780432951155
738000000.0	0.06135937387051406
739000000.0	0.06131196730807696
740000000.0	0.061264560745639865
741000000.0	0.06121715418320276
742000000.0	0.061169747620765665
743000000.0	0.06112234105832857
744000000.0	0.06107493449589147
745000000.0	0.061027527933454374
746000000.0	0.06098012137101727
747000000.0	0.060932714808580174
748000000.0	0.06088530824614308
749000000.0	0.06071754149235518
750000000.0	0.06048993195627271
751000000.0	0.060262322420190244
752000000.0	0.06003471288410778
753000000.0	0.0598071033480253
754000000.0	0.05957949381194284
755000000.0	0.05935188427586037
756000000.0	0.0591242747397779
757000000.0	0.058896665203695436
758000000.0	0.05866905566761296
759000000.0	0.058441446131530496
760000000.0	0.05821383659544803
761000000.0	0.05798622705936556
762000000.0	0.05814790748798753
763000000.0	0.05833747013891321
764000000.0	0.05852703278983888
765000000.0	0.05871659544076455
766000000.0	0.05890615809169023
767000000.0	0.059095720742615904
768000000.0	0.05928528339354158
769000000.0	0.059474846044467254
770000000.0	0.059664408695392926
771000000.0	0.059853971346318605
772000000.0	0.060043533997244276
773000000.0	0.060233096648169955
774000000.0	0.06042265929909563
775000000.0	0.0606122219500213
776000000.0	0.06080178460094698
777000000.0	0.06081735290374674
778000000.0	0.060736080615698886
779000000.0	0.060654808327651036
780000000.0	0.06057353603960318
781000000.0	0.06049226375155533
782000000.0	0.06041099146350747
783000000.0	0.06032971917545962
784000000.0	0.060248446887411766
785000000.0	0.060167174599363916
786000000.0	0.06008590231131606
787000000.0	0.06000463002326821
788000000.0	0.05992335773522035
789000000.0	0.05990338164251208
790000000.0	0.05990338164251208
791000000.0	0.05990338164251208
792000000.0	0.05990338164251208
793000000.0	0.05990338164251208
794000000.0	0.05990338164251208
795000000.0	0.05990338164251208
796000000.0	0.05990338164251208
797000000.0	0.05990338164251208
798000000.0	0.05990338164251208
799000000.0	0.05990338164251208
800000000.0	0.05990338164251208
