1.0	1.291
1.5	1.324
1.5	1.324
2.0	1.346
2.5	1.363
3.0	1.384
3.5	1.435
4.0	1.449
4.5	1.459
5.0	1.47
5.5	1.477
6.0	1.484
6.5	1.492
7.0	1.5
7.5	1.508
8.0	1.515
8.5	1.523
9.0	1.53
9.5	1.538
10.0	1.545
10.5	1.552
11.0	1.559
11.5	1.566
12.0	1.572
12.5	1.579
13.0	1.585
13.5	1.591
14.0	1.598
14.5	1.604
15.0	1.609
