0.0	1.2957500219345093
0.1	1.2978934526443482
0.2	1.300036883354187
0.30000000000000004	1.3026169300079347
0.4	1.3056335926055909
0.5	1.308650255203247
0.6000000000000001	1.3085816383361817
0.7000000000000001	1.3085130214691163
0.8	1.310866379737854
0.9	1.315641713142395
1.0	1.320417046546936
1.1	1.3184406995773315
1.2000000000000002	1.316464352607727
1.3	1.316389536857605
1.4000000000000001	1.3182162523269654
1.5	1.3200429677963257
1.6	1.3199941396713257
1.7000000000000002	1.3199453115463258
1.8	1.3214346647262574
1.9000000000000001	1.3244621992111205
2.0	1.3274897336959839
2.1	1.327815556526184
2.2	1.3281413793563843
2.3000000000000003	1.3285653829574584
2.4000000000000004	1.3290875673294067
2.5	1.329609751701355
2.6	1.3303925752639771
2.7	1.331175398826599
2.8000000000000003	1.3330183506011963
2.9000000000000004	1.3359214305877685
3.0	1.3388245105743408
3.1	1.340081024169922
3.2	1.341337537765503
3.3000000000000003	1.3414634227752686
3.4000000000000004	1.3404586791992188
3.5	1.339453935623169
3.6	1.3399988651275634
3.7	1.340543794631958
3.8000000000000003	1.342327356338501
3.9000000000000004	1.3453495502471924
4.0	1.3483717441558838
4.1000000000000005	1.3492302417755127
4.2	1.3500887393951415
4.3	1.3504079341888429
4.4	1.3501878261566163
4.5	1.3499677181243896
4.6000000000000005	1.3507590293884277
4.7	1.3515503406524658
4.800000000000001	1.353624725341797
4.9	1.3569821834564209
5.0	1.360339641571045
5.1000000000000005	1.3606794834136964
5.2	1.3610193252563476
5.300000000000001	1.3614914417266846
5.4	1.362095832824707
5.5	1.3627002239227295
5.6000000000000005	1.3633047580718993
5.7	1.3639092922210694
5.800000000000001	1.365928626060486
5.9	1.369362759590149
6.0	1.372796893119812
6.1000000000000005	1.3705947637557983
6.2	1.3683926343917847
6.300000000000001	1.3683895111083983
6.4	1.3705853939056396
6.5	1.3727812767028809
6.6000000000000005	1.3733108043670654
6.7	1.37384033203125
6.800000000000001	1.3780023813247682
6.9	1.3857969522476197
7.0	1.3935915231704712
7.1000000000000005	1.3875257730484007
7.2	1.3814600229263305
7.300000000000001	1.3798484325408935
7.4	1.38269100189209
7.5	1.3855335712432861
7.6000000000000005	1.3851768493652343
7.7	1.3848201274871825
7.800000000000001	1.3902587652206422
7.9	1.4014927625656128
8.0	1.4127267599105835
8.1	1.4035907983779907
8.200000000000001	1.394454836845398
8.3	1.390390396118164
8.4	1.391397476196289
8.5	1.392404556274414
8.6	1.3956716537475586
8.700000000000001	1.3989387512207032
8.8	1.3997696399688722
8.9	1.3981643199920655
9.0	1.3965590000152588
9.1	1.400831651687622
9.200000000000001	1.4051043033599855
9.3	1.4070598125457763
9.4	1.406698179244995
9.5	1.4063365459442139
9.600000000000001	1.4081409931182862
9.700000000000001	1.4099454402923584
9.8	1.4102900981903077
9.9	1.4091749668121338
10.0	1.40805983543396
10.100000000000001	1.41147780418396
10.200000000000001	1.41489577293396
10.3	1.4163822650909423
10.4	1.4159372806549073
10.5	1.415492296218872
10.600000000000001	1.4181392192840576
10.700000000000001	1.4207861423492432
10.8	1.4223824977874755
10.9	1.4229282855987548
11.0	1.4234740734100342
11.100000000000001	1.42472562789917
11.200000000000001	1.4259771823883056
11.3	1.4268433094024657
11.4	1.4273240089416503
11.5	1.427804708480835
11.600000000000001	1.4269009113311768
11.700000000000001	1.4259971141815186
11.8	1.4258577823638916
11.9	1.426482915878296
12.0	1.4271080493927002
12.100000000000001	1.4288203716278076
12.200000000000001	1.430532693862915
12.3	1.430952787399292
12.4	1.4300806522369385
12.5	1.429208517074585
12.600000000000001	1.4316092491149903
12.700000000000001	1.4340099811553955
12.8	1.4359734058380127
12.9	1.4374995231628418
13.0	1.439025640487671
13.100000000000001	1.4386061191558839
13.200000000000001	1.4381865978240966
13.3	1.4392663955688476
13.4	1.4418455123901368
13.5	1.4444246292114258
13.600000000000001	1.444593906402588
