0.0	1.279
0.05	1.279
0.1	1.28
0.15	1.281
0.2	1.281
0.25	1.282
0.3	1.282
0.35	1.283
0.4	1.283
0.45	1.284
0.5	1.285
0.55	1.285
0.6	1.286
0.65	1.286
0.7	1.287
0.75	1.288
0.8	1.288
0.85	1.289
0.9	1.289
0.95	1.29
1.0	1.291
1.05	1.291
1.1	1.292
1.15	1.292
1.2	1.293
1.25	1.293
1.3	1.294
1.35	1.295
1.4	1.295
1.45	1.296
1.5	1.296
1.55	1.297
1.6	1.298
1.65	1.298
1.7	1.299
1.75	1.299
1.8	1.3
1.85	1.301
1.9	1.301
1.95	1.302
2.0	1.302
2.05	1.303
2.1	1.304
2.15	1.304
2.2	1.305
2.25	1.305
2.3	1.306
2.35	1.307
2.4	1.307
2.45	1.308
2.5	1.308
2.55	1.309
2.6	1.31
2.65	1.31
2.7	1.311
2.75	1.311
2.8	1.312
2.85	1.313
2.9	1.313
2.95	1.314
3.0	1.314
3.05	1.315
3.1	1.316
3.15	1.316
3.2	1.317
3.25	1.317
3.3	1.318
3.35	1.319
3.4	1.319
3.45	1.32
3.5	1.32
3.55	1.321
3.6	1.322
3.65	1.322
3.7	1.323
3.75	1.324
3.8	1.324
3.85	1.325
3.9	1.325
3.95	1.326
4.0	1.327
4.05	1.327
4.1	1.328
4.15	1.328
4.2	1.329
4.25	1.33
4.3	1.33
4.35	1.331
4.4	1.331
4.45	1.332
4.5	1.333
4.55	1.333
4.6	1.334
4.65	1.335
4.7	1.335
4.75	1.336
4.8	1.336
4.85	1.337
4.9	1.338
4.95	1.338
5.0	1.339
5.05	1.339
5.1	1.34
5.15	1.341
5.2	1.341
5.25	1.342
5.3	1.343
5.35	1.343
5.4	1.344
5.45	1.344
5.5	1.345
5.55	1.346
5.6	1.346
5.65	1.347
5.7	1.348
5.75	1.348
5.8	1.349
5.85	1.349
5.9	1.35
5.95	1.351
6.0	1.351
6.05	1.352
6.1	1.353
6.15	1.353
6.2	1.354
6.25	1.354
6.3	1.355
6.35	1.356
6.4	1.356
6.45	1.357
6.5	1.358
6.55	1.358
6.6	1.359
6.65	1.359
6.7	1.36
6.75	1.361
6.8	1.361
6.85	1.362
6.9	1.362
6.95	1.363
7.0	1.364
7.05	1.364
7.1	1.365
7.15	1.366
7.2	1.366
7.25	1.367
7.3	1.368
7.35	1.368
7.4	1.369
7.45	1.369
7.5	1.37
7.55	1.371
7.6	1.371
7.65	1.372
7.7	1.373
7.75	1.373
7.8	1.374
7.85	1.374
7.9	1.375
7.95	1.376
8.0	1.376
8.05	1.377
8.1	1.378
8.15	1.378
8.2	1.379
8.25	1.379
8.3	1.38
8.35	1.381
8.4	1.381
8.45	1.382
8.5	1.383
8.55	1.383
8.6	1.384
8.65	1.384
8.7	1.385
8.75	1.386
8.8	1.386
8.85	1.387
8.9	1.388
8.95	1.388
9.0	1.389
9.05	1.389
9.1	1.39
9.15	1.391
9.2	1.391
9.25	1.392
9.3	1.393
9.35	1.393
9.4	1.394
9.45	1.394
9.5	1.395
9.55	1.396
9.6	1.396
9.65	1.397
9.7	1.398
9.75	1.398
9.8	1.399
9.85	1.399
9.9	1.4
9.95	1.401
10.0	1.401
10.05	1.402
10.1	1.403
10.15	1.403
10.2	1.404
10.25	1.405
10.3	1.405
10.35	1.406
10.4	1.406
10.45	1.407
10.5	1.408
10.55	1.408
10.6	1.409
10.65	1.41
10.7	1.41
10.75	1.411
10.8	1.411
10.85	1.412
10.9	1.413
10.95	1.413
11.0	1.414
11.05	1.415
11.1	1.415
11.15	1.416
11.2	1.416
11.25	1.417
11.3	1.418
11.35	1.418
11.4	1.419
11.45	1.42
11.5	1.42
11.55	1.421
11.6	1.421
11.65	1.422
11.7	1.423
11.75	1.423
11.8	1.424
11.85	1.424
11.9	1.425
11.95	1.426
12.0	1.426
12.05	1.427
12.1	1.428
12.15	1.428
12.2	1.429
12.25	1.429
12.3	1.43
12.35	1.431
12.4	1.431
12.45	1.432
12.5	1.433
12.55	1.433
12.6	1.434
12.65	1.434
12.7	1.435
12.75	1.436
12.8	1.436
12.85	1.437
12.9	1.438
12.95	1.438
13.0	1.439
13.05	1.439
13.1	1.44
13.15	1.441
13.2	1.441
13.25	1.442
13.3	1.442
13.35	1.443
13.4	1.444
13.45	1.444
13.5	1.445
13.55	1.446
13.6	1.446
13.65	1.447
13.7	1.447
13.75	1.448
13.8	1.449
13.85	1.449
13.9	1.45
13.95	1.45
14.0	1.451
14.05	1.452
14.1	1.452
14.15	1.453
14.2	1.453
14.25	1.454
14.3	1.455
14.35	1.455
14.4	1.456
14.45	1.457
14.5	1.457
14.55	1.458
14.6	1.458
14.65	1.459
14.7	1.46
14.75	1.46
14.8	1.461
14.85	1.461
14.9	1.462
14.95	1.463
15.0	1.463
15.05	1.464
15.1	1.464
15.15	1.465
15.2	1.465
15.25	1.465
15.3	1.466
15.35	1.466
15.4	1.466
15.45	1.466
15.5	1.467
15.55	1.467
15.6	1.467
15.65	1.467
15.7	1.467
15.75	1.468
15.8	1.468
15.85	1.468
15.9	1.468
15.95	1.469
16.0	1.469
16.05	1.469
16.1	1.469
16.15	1.47
16.2	1.47
16.25	1.47
16.3	1.47
16.35	1.471
16.4	1.471
16.45	1.471
16.5	1.471
16.55	1.472
16.6	1.472
16.65	1.472
16.7	1.472
16.75	1.473
16.8	1.473
16.85	1.473
16.9	1.473
16.95	1.473
17.0	1.474
17.05	1.474
17.1	1.474
17.15	1.474
17.2	1.475
17.25	1.475
17.3	1.475
17.35	1.475
17.4	1.476
17.45	1.476
17.5	1.476
17.55	1.476
17.6	1.477
17.65	1.477
17.7	1.477
17.75	1.477
17.8	1.478
17.85	1.478
17.9	1.478
17.95	1.478
18.0	1.478
18.05	1.479
18.1	1.479
18.15	1.479
18.2	1.479
18.25	1.48
18.3	1.48
18.35	1.48
18.4	1.48
18.45	1.481
18.5	1.481
18.55	1.481
18.6	1.481
18.65	1.482
18.7	1.482
18.75	1.482
18.8	1.482
18.85	1.483
18.9	1.483
18.95	1.483
19.0	1.483
19.05	1.483
19.1	1.484
19.15	1.484
19.2	1.484
19.25	1.484
19.3	1.485
19.35	1.485
19.4	1.485
19.45	1.485
19.5	1.486
19.55	1.486
19.6	1.486
19.65	1.486
19.7	1.487
19.75	1.487
19.8	1.487
19.85	1.487
19.9	1.487
19.95	1.488
20.0	1.488
20.05	1.488
20.1	1.488
20.15	1.489
20.2	1.489
20.25	1.489
20.3	1.489
20.35	1.49
20.4	1.49
20.45	1.49
20.5	1.49
20.55	1.49
20.6	1.491
20.65	1.491
20.7	1.491
20.75	1.491
20.8	1.492
20.85	1.492
20.9	1.492
20.95	1.492
21.0	1.493
21.05	1.493
21.1	1.493
21.15	1.493
21.2	1.494
21.25	1.494
21.3	1.494
21.35	1.494
21.4	1.494
21.45	1.495
21.5	1.495
21.55	1.495
21.6	1.495
21.65	1.496
21.7	1.496
21.75	1.496
21.8	1.496
21.85	1.497
21.9	1.497
21.95	1.497
22.0	1.497
22.05	1.497
22.1	1.498
22.15	1.498
22.2	1.498
22.25	1.498
22.3	1.499
22.35	1.499
22.4	1.499
22.45	1.499
22.5	1.5
22.55	1.5
22.6	1.5
22.65	1.5
22.7	1.5
22.75	1.501
22.8	1.501
22.85	1.501
22.9	1.501
22.95	1.502
23.0	1.502
23.05	1.502
23.1	1.502
23.15	1.503
23.2	1.503
23.25	1.503
23.3	1.503
23.35	1.503
23.4	1.504
23.45	1.504
23.5	1.504
23.55	1.504
23.6	1.505
23.65	1.505
23.7	1.505
23.75	1.505
23.8	1.505
23.85	1.506
23.9	1.506
23.95	1.506
24.0	1.506
24.05	1.507
24.1	1.507
24.15	1.507
24.2	1.507
24.25	1.508
24.3	1.508
24.35	1.508
24.4	1.508
24.45	1.508
24.5	1.509
24.55	1.509
24.6	1.509
24.65	1.509
24.7	1.51
24.75	1.51
24.8	1.51
24.85	1.51
24.9	1.51
24.95	1.511
25.0	1.511
25.05	1.511
25.1	1.511
25.15	1.512
25.2	1.512
25.25	1.512
25.3	1.512
25.35	1.513
25.4	1.513
25.45	1.513
25.5	1.513
25.55	1.513
25.6	1.514
25.65	1.514
25.7	1.514
25.75	1.514
25.8	1.515
25.85	1.515
25.9	1.515
25.95	1.515
26.0	1.515
26.05	1.516
26.1	1.516
26.15	1.516
26.2	1.516
26.25	1.517
26.3	1.517
26.35	1.517
26.4	1.517
26.45	1.517
26.5	1.518
26.55	1.518
26.6	1.518
26.65	1.518
26.7	1.519
26.75	1.519
26.8	1.519
26.85	1.519
26.9	1.519
26.95	1.52
27.0	1.52
27.05	1.52
27.1	1.52
27.15	1.521
27.2	1.521
27.25	1.521
27.3	1.521
27.35	1.521
27.4	1.522
27.45	1.522
27.5	1.522
27.55	1.522
27.6	1.523
27.65	1.523
27.7	1.523
27.75	1.523
27.8	1.523
27.85	1.524
27.9	1.524
27.95	1.524
28.0	1.524
28.05	1.525
28.1	1.525
28.15	1.525
28.2	1.525
28.25	1.525
28.3	1.526
28.35	1.526
28.4	1.526
28.45	1.526
28.5	1.527
28.55	1.527
28.6	1.527
28.65	1.527
28.7	1.527
28.75	1.528
28.8	1.528
28.85	1.528
28.9	1.528
28.95	1.528
29.0	1.529
29.05	1.529
29.1	1.529
29.15	1.529
29.2	1.53
29.25	1.53
29.3	1.53
29.35	1.53
29.4	1.53
29.45	1.531
29.5	1.531
29.55	1.531
29.6	1.531
29.65	1.532
29.7	1.532
29.75	1.532
29.8	1.532
29.85	1.532
29.9	1.533
29.95	1.533
30.0	1.533
30.05	1.533
30.1	1.533
30.15	1.534
30.2	1.534
30.25	1.534
30.3	1.534
30.35	1.535
30.4	1.535
30.45	1.535
30.5	1.535
30.55	1.535
30.6	1.536
30.65	1.536
30.7	1.536
30.75	1.536
30.8	1.536
30.85	1.537
30.9	1.537
30.95	1.537
31.0	1.537
31.05	1.538
31.1	1.538
31.15	1.538
31.2	1.538
31.25	1.538
31.3	1.539
31.35	1.539
31.4	1.539
31.45	1.539
31.5	1.539
31.55	1.54
31.6	1.54
31.65	1.54
31.7	1.54
31.75	1.541
31.8	1.541
31.85	1.541
31.9	1.541
31.95	1.541
32.0	1.542
32.05	1.542
32.1	1.542
32.15	1.542
32.2	1.542
32.25	1.543
32.3	1.543
32.35	1.543
32.4	1.543
32.45	1.543
32.5	1.544
32.55	1.544
32.6	1.544
32.65	1.544
32.7	1.545
32.75	1.545
32.8	1.545
32.85	1.545
32.9	1.545
32.95	1.546
33.0	1.546
33.05	1.546
33.1	1.546
33.15	1.546
33.2	1.547
33.25	1.547
33.3	1.547
33.35	1.547
33.4	1.547
33.45	1.548
33.5	1.548
33.55	1.548
33.6	1.548
33.65	1.549
33.7	1.549
33.75	1.549
33.8	1.549
33.85	1.549
33.9	1.55
33.95	1.55
34.0	1.55
34.05	1.55
34.1	1.55
34.15	1.551
34.2	1.551
34.25	1.551
34.3	1.551
34.35	1.551
34.4	1.552
34.45	1.552
34.5	1.552
34.55	1.552
34.6	1.552
34.65	1.553
34.7	1.553
34.75	1.553
34.8	1.553
34.85	1.553
34.9	1.554
34.95	1.554
35.0	1.554
35.05	1.554
35.1	1.554
35.15	1.555
35.2	1.555
35.25	1.555
35.3	1.555
35.35	1.556
35.4	1.556
35.45	1.556
35.5	1.556
35.55	1.556
35.6	1.557
35.65	1.557
35.7	1.557
35.75	1.557
35.8	1.557
35.85	1.558
35.9	1.558
35.95	1.558
36.0	1.558
36.05	1.558
36.1	1.559
36.15	1.559
36.2	1.559
36.25	1.559
36.3	1.559
36.35	1.56
36.4	1.56
36.45	1.56
36.5	1.56
36.55	1.56
36.6	1.561
36.65	1.561
36.7	1.561
36.75	1.561
36.8	1.561
36.85	1.562
36.9	1.562
36.95	1.562
37.0	1.562
37.05	1.562
37.1	1.563
37.15	1.563
37.2	1.563
37.25	1.563
37.3	1.563
37.35	1.564
37.4	1.564
37.45	1.564
37.5	1.564
37.55	1.564
37.6	1.565
37.65	1.565
37.7	1.565
37.75	1.565
37.8	1.565
37.85	1.566
37.9	1.566
37.95	1.566
38.0	1.566
38.05	1.566
38.1	1.567
38.15	1.567
38.2	1.567
38.25	1.567
38.3	1.567
38.35	1.568
38.4	1.568
38.45	1.568
38.5	1.568
38.55	1.568
38.6	1.569
38.65	1.569
38.7	1.569
38.75	1.569
38.8	1.569
38.85	1.57
38.9	1.57
38.95	1.57
39.0	1.57
39.05	1.57
39.1	1.57
39.15	1.571
39.2	1.571
39.25	1.571
39.3	1.571
39.35	1.571
39.4	1.572
39.45	1.572
39.5	1.572
39.55	1.572
39.6	1.572
39.65	1.573
39.7	1.573
39.75	1.573
39.8	1.573
39.85	1.573
39.9	1.574
39.95	1.574
40.0	1.574
40.05	1.574
40.1	1.574
40.15	1.575
40.2	1.575
40.25	1.575
40.3	1.575
40.35	1.575
40.4	1.576
40.45	1.576
40.5	1.576
40.55	1.576
40.6	1.576
40.65	1.576
40.7	1.577
40.75	1.577
40.8	1.577
40.85	1.577
40.9	1.577
40.95	1.578
41.0	1.578
41.05	1.578
41.1	1.578
41.15	1.578
41.2	1.579
41.25	1.579
41.3	1.579
41.35	1.579
41.4	1.579
41.45	1.58
41.5	1.58
41.55	1.58
41.6	1.58
41.65	1.58
41.7	1.58
41.75	1.581
41.8	1.581
41.85	1.581
41.9	1.581
41.95	1.581
42.0	1.582
42.05	1.582
42.1	1.582
42.15	1.582
42.2	1.582
42.25	1.583
42.3	1.583
42.35	1.583
42.4	1.583
42.45	1.583
42.5	1.584
42.55	1.584
42.6	1.584
42.65	1.584
42.7	1.584
42.75	1.584
42.8	1.585
42.85	1.585
42.9	1.585
42.95	1.585
43.0	1.585
43.05	1.586
43.1	1.586
43.15	1.586
43.2	1.586
43.25	1.586
43.3	1.586
43.35	1.587
43.4	1.587
43.45	1.587
43.5	1.587
43.55	1.587
43.6	1.588
43.65	1.588
43.7	1.588
43.75	1.588
43.8	1.588
43.85	1.589
